PIGC	AR
CTRC	AD
ATP6B1	AR
ACF	AD
SLC35C1	AR
OTSC3	AD
WASP	XLR
KLKB1	AR
CASQ1	AD
HARS	AR,AD
AP1S2	XLR
DFNB13	AR
DYNC1H1	AD
GFI1	AD
TERC	AD
AIP	AD
CHRNB1	AR,AD
SPRY4	AD
COL9A3	AD
C1NH	AD
MTFMT	AR
DOCK8	AR
KLHL7	AR,AD
PEX6	AR
ADAMTS17	AR
KLC2	AR
POMP	AD,AR
FSHR	AR,AD
JAK2	AR,AD
ACE	AR
MYO5B	AR
MC4R	AD
IRF6	AD
WDPCP	AR
CD59	AR
CHCHD10	AD
USH1E	AR
PDE6C	AR
KDM1A	AD
COX6A1	AR
KCNA5	AD
RTEL1	AD
CAMK2B	AD
HYT5	U
ESR1	AD,AR
SPGF2	AD
KIAA0226	AR
CC2D2A	AR
BTNL2	AD
MRXSMP	XLR
MPD3	AD
SCN2A	AD
MRXS12	XL
CST3	AD
TSG101	AD
HLA-DQA1	AR
HES7	AR
DSE	AR
PRS	XLR
SSR4	XLR
IGF2R	U
MRAP	AR
IBD3	AD
HADHB	AR
SIM1	AD
HBB	AR,AD
NCF1	AR
HPC3	U
IMPG1	AD
UBB	AD
FANCM	AR
NEXMIF	XLD
MMP13	AR,AD
GMNN	AD
SCN1B	AD,AR
GRM6	AR
BOLA3	AR
SLC35A2	XLD
CSTB	AR
TP53	AR,AD
ALDH2	AD
SMARCE1	AD
USH2A	AR
PIGV	AR
GFI1B	AD
CMM	AD
ATP6B1B2	AD
ASXL1	AD
ATP2A2	AD
BEST1	AD
TAF4B	AR
CYP2C9	AD
GPDS1	AD
GLC3B	AR
KRT18	U
TRICY1	AD
SYN2	AD
CTNNB1	AD
KTCN5	AD
CHST14	AR
PPIB	AR
RHOH	AR
MAPKAPK3	AD
NIN	AR
PMM2	AR
BPTF	AD
SCARF2	AR
HGD	AR
MYOZ2	AD
SCN5A	AR,AD
ADGRG6	AR
CVMRF	XLR
PRKCSH	AD
MEHMO	XLR
CAV3	AD
C1S	AD
SMARCAL1	AR
HPLH1	AR
SLC16A12	AD
C21ORF59	AR
SCA32	AD
DACT1	AD
TSFM	AR
G6B	AR
MAF	AD
CRYBB1	AD
MLF1	AD
MEF2A	AD
ADAM10	AD
ECEL1	AR
CDMP1	AR
UCP2	AD
PIGY	AR
SDHB	AD
ZNF141	AR
NALCN	AR,AD
PHA2A	AD
CYP1B1	AR
SCAR3	AR
TLK2	AD
COL4A2	AD
GUCY1A3	AR
BMP15	XL
MCC	U
IQCB1	AR
TPM3	AD
RAD51C	AR
PDGFB	AD
TAF13	AR
ARMC5	AD
MAG	AR
FN1	AD
SPDT	AD
SET	AD
GTF2E2	AR
TINF2	AD
ASL	AR
MYO9A	AR
ZMPSTE24	AR
TNNI3K	AD
EPRS	AR
PAX3	AD
TAC3R	AR
BCL11A	AD
GDF5	AD,AR
SHFM2	XL
SHH	AD
LRRC50	AR
SCASI	AR
PSMB8	AR
NDST1	AR
LRP5	AD,AR
KRT6B	AD
GFAP	AD
ABHD12	AR
AGTR1	AR
RJBS	AR
SLSN3	AR
KRT25	AR
SCAX5	XLR
NSD1	AD
COL3A1	AD
HLA-B	U
PRKCH	U
WDR45B	AR
MTNR1B	AD
ADAM17	AR
DHCR7	AR
FRMPD4	XL
SPRY2	AD
GJC2	AR,AD
PTPN22	AR,AD
PIGH	AR
VVS	AD
GRIN2B	AD
NMNAT1	AR
SGPL1	AR
NUP214	AD
DENND5A	AR
LINGO1	AR
EXT2	AD,AR
ALDH1A3	AR
FBN2	AD
ANOS1	XLR
PC1	AR
ADGRG1	AR
TLE6	AR
NHLRC2	AR
DIH1	U
SPTBN4	AR
RET	AD
VAMP1	AR,AD
SERPINH1	AR
HPS5	AR
NUP160	AR
TRIM2	AR
TUBB6	AD
TBX4	AD
MFF	AR
SLC29A3	AR
PAX2	AD
NDUFA11	AR
TSHR	AD,AR
TMEM173	AD
COMT	AD
TELO2	AR
HPD	AD,AR
SPG21	AR
COX7B	XLD
ADAMTS2	AR
NEXN	AD
FCGR3A	AR
GJA8	AD
CHRND	AR,AD
EIF2AK3	AR
NSMF	AD
CHRNE	AR,AD
RHO	AD
PTHB1	AR
SMOC2	AR
BCAP31	XLR
DUOX2	AR
LRSAM1	AD
MCT8	XL
DEPDC5	AD
CACNA1B	AD
MRX89	XLD
RHOBTB2	AD
NTRK2	AD
CEP290	AR
ABCG8	AR
MYBPC1	AR,AD
AKAP10	AD
PANK2	AR
ETHE1	AR
STAG1	AD
PLCB4	AD
HYPT9	AR
TMEM94	AR
DFNB26	AR
CHST11	AR
MDH2	AR
BCL10	AR
POMGNT2	AR
CD164	AD
EIG3	AR
PHACTR1	AD
ALDH4A1	AR
BSCL2	AR,AD
EDA	XLD,XLR
LTBP3	AR,AD
CATSPER2	AR
IMPA1	AR
CDK5	AR
MAPT	AD,AR
LRP6	AD
MCM6	AD
MAFD2	XL
B3GAT3	AR
KRT6A	AD
LAMA2	AR
ARL13B	AR
KCNB1	AD
TUBG1	AD
IRF7	AR
PRLR	AD
SAC	AD
MITF	AD,AR
C12ORF62	AR
TCF12	AD
WT1	AD
DTNA	AD
GRN	AD,AR
SEPSECS	AR
AARS2	AR
STX1B	AD
MYH14	AD
JAGN1	AR
YY1	AD
L1CAM	XLR
GER	AD
CD36	AR
RPS28	AD
SDHD	AD,AR
HAGH	AD
PRKG1	AD
ACTG2	AD
NIPA1	AD
MLH1	AR,AD
SOX17	AD
UCP1	AD
GATA3	AD
MED23	AR
PRDM12	AR
TBX21	AR
GRHPR	AR
TMEM138	AR
PCDH12	AR
MYH2	AD
IRF8	AD,AR
MCCC2	AR
AUTS4	AD
GNAO1	AD
KCTD1	AD
WDR11	AD
MYP19	AD
UBQLN2	XLD
TUBB4A	AD
DFNA24	AD
PLK4	AR
ACACA	AR
KCNC3	AD
NOL3	AD
RMRP	AR
SLI2	U
TYROBP	AR
HERC2	AR
BRWD3	XLR
ATX1	AD
HPC6	U
CHD1	AD
SRC	AD
SLC39A4	AR
FREM2	AR
SMCHD1	AD
DNAJC6	AR
TERT	AD
ARID1B	AD
PARK2	AR
GEMIN4	AR
RBM20	AD
MPL	AR,AD
UQCC3	AR
FBLN1	AD
NECTIN4	AR
RNASEH2B	AR
ENAM	AD,AR
NRIP1	AD
PTPRQ	AR,AD
ATXN7	AD
PLCD1	AD
TRMU	AR
ELMOD3	AR
TFAM	AR
TRIO	AD
IL11RA	AR
CRTAP	AR
PRPF6	AD
ADAMTS10	AR
STBMS1	U
PKP2	AD
OCA5	AR
MRX50	XL
RD3	AR
PLAG1	U
MKS	AR
MARS	AR,AD
ANIB3	AD
BBS4	AR
NR1H4	AR
P5CDH	AR
CHST3	AR
ADAT3	AR
KAT6B	AD
MPIG6B	AR
AKR1C4	AR
CPAMD8	AR
NLRC4	AD
ERCC6	AR,AD
COL17A2	AR
MYP2	AD
KRIT1	AD
HHT4	AD
DMXL2	AD,AR
SLC22A1L	AD
DFNA58	AD
MST1R	AD
CPA6	AD,AR
DFNA52	AD
MRX81	XLR
ELMO2	AR
JAM3	AR
MYP17	AD
SALL2	AR
WDFY3	AD
HNRNPH2	XLD
SPG16	XLR
CD40LG	XLR
MYLK	AD
VAMAS6	U
LMOD3	AR
GPC6	AR
MAN1B1	AR
MRD2	AD
BBIP1	AR
CDT1	AR
PFHB2	AD
TRPS2	AD
ENG	AD
SLC9A6	XLD
KIF2A	AD
CEBPA	AD
PTRF	AR
POF1B	XLR
LRSL	U
SMOC1	AR
CYBB	XLR
DFNA21	AD
SEC61A1	AD
WDR60	AR
ALOX5	AD
NFU1	AR
NDUFAF2	AR
CDC6	AR
PDE6G	AR
HPC4	U
UFSP2	AD
PAPSS2	AR
SRXX3	XLD
THCYTX	XLR
SPG37	AD
DFNB17	AR
SNCA	AD
SLC18A2	AR
ERBB4	AD
F13B	AR
KCNE2	AD
RARB	AD
CACNA1G	AD
GHRL	AD
PAX8	AD
KIF1C	AR
FUZ	AD
KIT	AD
TACSTD2	AR
RAB11B	AD
CEP55	AR
CRAT	AR
KAOGS	AD
MCOPS8	AD
DPY19L2	AR
ADCY1	AR
JBS	U
DARS	AR
PCK1	AR
HPSE2	AR
AGK	AR
GSTZ1	AR
C5	AD
CEP164	AR
GATA6	AD
PLP1	XLR
EDARADD	AD,AR
MAB21L2	AD
CHI3L1	AD
LEMD2	AR
COL25A1	AR
IL7R	AR
DNAJB6	AD
VANGL2	AD
SIX1	AD
IFT52	AR
PHOX2A	AR
PTPRC	AR
CWC27	AR
MTAP6	U
KLHL10	AD
ITGA6	AR
DTNBP1	AR
SOS2	AD
AIFM1	XLR
CLIC5	AR
EPOR	AD
SPG32	AR
RAD21	AR,AD
COLQ	AR
KCNE1	AR,AD
HPS3	AR
SCO2	AD,AR
ZBTB42	AR
ADAMTS18	AR
DCLRE1C	AR
PROKR2	AD
HPC5	U
DHDDS	AR,AD
FGF12	AD
NAXD	AR
SYNE4	AR
MHS2	AD
KRT4	AD
SNRPN	AD
NYS7	AD
IL17RD	AD
TALDO1	AR
COL18A1	AR
PRX	AR,AD
PACS1	AD
SNIP1	AR
HSD17B4	AR
CDHR1	AR
CRYAB	AD,AR
B4GALT1	AR
SLC4A4	AR
LEMD3	AD
ALOX5AP	U
SYNGAP1	AD
SYNE1	AR,AD
F8	XLR
ATXN8OS	AD
RORA	AD
IL2RA	AR
KCNQ4	AD
ARX	XL,XLR
TAF1	XLR
INPPL1	AR
LARGE	AR
SYT2	AD
QARS	AR
ARG1	AR
GLYCTK	AR
FASTKD2	AR
PIK3R2	AD
TMCO1	AR
NDUFAF3	AR
NPPA	AD,AR
SLC30A2	AD
FOXP3	AR,XLR
LEP	AR
TBX15	AR
NR0B1	XLR,XL
ECM1	AR
PEX12	AR
FGF5	AR
AEBP1	AR
MCM4	AR
NAGA	AR
CDH3	AR
SYNJ1	AR
SLC35A1	AR
MYC	U
ARCN1	AD
MEGF10	AR
LAS1L	XLR
PVRL4	AR
TTC25	AR
BAP1	AD
SLC25A13	AR
FOXC2	AD
ABCA4	AR,AD
B4GAT1	AR
TUBB	AD
TNNT1	AR
MRT24	AR
LRAT	AR
CLN8	AR
CYP4V2	AR
KTCN6	AD
AP5Z1	AR
TBCD	AR
POMK	AR
FBXO31	AR
MSMO1	AR
ARCI7	AR
CTLA4	AD
KIAA0586	AR
ABCB4	AD,AR
PNP	AR
MYO15A	AR
DYX1C1	AR
FBXO7	AR
BBS7	AR
CCND1	AD
COA5	AR
KLHL41	AR
CACD1	AD
MIR204	AD
CRYBB2	AD
HEATR2	AR
RBBP8	AR
KCNJ6	AD
OTSC1	AD
KCNT2	AD
RA	U
KRT86	AD
TCHH	AR
MLYCD	AR
PRKACA	AD
ALMS1	AR
TRAPPC6B	AR
ADNP	AD
TBK1	AD
ACTB	AD
ARNT2	AR
WNT7A	AR
EIF4A3	AR
DYNC2LI1	AR
KCNH1	AD
RPS26	AD
PHOX2B	AD
TSPEAR	AR
TNNI3	AD,AR
ZBTB20	AD
RPL27	AD
ROBO3	AR
MTTP	AR,AD
GRIA3	XLR
MHC2TA	AR
RFX5	AR
CBS	AR
FGD1	XLR
SHOC2	AD
PLCZ1	AR
DFCTRPS	XLR
CA2	AR
MJD	AD
NME1	AD
GLI3	AD,AR
PTDSS1	AD
CRB1	AR,AD
IL2RG	XLR
ALG12	AR
SLC20A2	AD
BBS10	AR
HYT6	U
BBS12	AR
MTAP	AD
POGZ	AD
WAS	XLR
ATN1	AD
MORC2	AD
CHD7	AD
SPART	AR
MOCS1	AR
ALPK3	AR
SGCB	AR
NSUN2	AR
PLOD1	AR
PRKN	AR
DFNA49	AD
AIMP1	AR
PCDH19	XL
IL13	AD
MYH6	AD
GATAD1	AR
RBPJ	AD
TECRL	AR
THAP1	AD
VAPB	AD
IGF1	AR
TRAF3IP2	AR
CHIT1	AR
CANT1	AR
FANCL	AR
IGF2BP2	AD
BLK	AD
KRT10	AD
B3GNT1	AR
NR3C2	AD
PLN	AD
POMGNT1	AR
ANIB1	AD
OSMR	AD
GLA	XL
JAK3	AR
ITGA3	AR
TCF3	AD
KCTD17	AD
SLC5A2	AD
SNAP29	AR
MRPS7	AR
NFKBIL1	U
TUBA4A	AD
LECD	XLD
ALG2	AR
LARGE1	AR
EPB41L1	AD
AGXT2	AR
GLRA1	AD
B2M	AD,AR
FAR1	AR
DFNB65	AR
ATCAY	AR
LAT	AR
EA3	AD
TDO2	AR
RAB18	AR
SZT2	AR
PCLO	AR
MIR184	AD
FAME4	AD
TMC1	AR,AD
ETFDH	AR
NBAS	AR
IYD	AR
MPZ	AD,AR
MUT	AR
PADI4	U
BCHE	AR
HECW2	AD
RFWD3	AR
COG6	AR
TACO1	AR
GABRA1	AD
P3H1	AR
PTPN12	U
MRT19	AR
CITED2	AD
CDCA7	AR
NTHL1	AR
ISG15	AR
PTGIS	U
KNG1	AR
SCZD6	AD
PLEC	AD,AR
ANKH	AD
HYPT10	AR
STUB1	AR,AD
TSGA10	AR
ZNF711	XL
OTOGL	AR
ALG11	AR
COL6A3	AR,AD
NOS2	U
INS	AD
SERPINC1	AD
FSIP2	AR
CLN2	AR
IL21	AR
RFT1	AR
CYP21A2	AR
B9D2	AR
SLURP1	AR
HTRA1	AD,AR
XIAP	XLR
LARS	AR
RAG2	AR
FAT2	AD
LCAT	AR
MYO5A	AR
SLX4	AR
GNMT	AR
MRT10	AR
CRYBA1	AD
EHMT1	AD
SLC9A3R1	AD
WBP2	AR
PGAP3	AR
IGHM	AR
ERGIC1	AR
THRB	AD,AR
PVRL1	AR
TRIM37	AR
SPG19	AD
LDB3	AD
NIDDM4	AD
AOMS1	AD
CORD8	AR
MTTK	AR
HRAS	AD
ATP1A2	AD
FGF17	AD
SLC17A3	AD
GTPBP2	AR
GLC1C	AD
ADRA2B	AD
ZFYVE27	AD
CHRNA1	AD,AR
CD8A	AR
MFSD8	AR
PADI6	AR
WFS1	AD,AR
CYC1	AR
SCNN1B	AD,AR
PJVK	AR
GNAQ	AD
SFTPB	AR
PTOS2	XLD
TRPS1	AD
TPM2	AD
B3GALT6	AR
SHFM1	AD
DUPC1	AD
KIF22	AD
FCGR2A	AD,AR
SETD5	AD
GNAT1	AR,AD
SLC45A1	AR
AIRE	AR
RPS6KA3	XLD
HSCR5	AD
NAA10	XLR,XL
PIK3R1	AD,AR
TGFB3	AD
FXN	AR
MYP3	AD
TUPLE1	AD
FZD6	AR
ABCD4	AR
CAPN5	AD
GCLC	AR
MTM1	XLR
VARS2	AR
AXIN2	AD
FTL	AD
CEACAM16	AD
UBR1	AR
CFHR1	AD,AR
PPP2R2B	AD
USH1K	AR
HLXB9	AD
CEP83	AR
AP4S1	AR
HINT1	AR
INTU	AR
PURA	AD
MECR	AR
HEXB	AR
MMAA	AR
DFNB62	AR
AGC1	AD
KCNJ2	AD
CASP8	AD,AR
MYPN	AD,AR
PLPBP	AR
PPARGC1B	AD
MYORG	AR
PRRT2	AD
RNF170	AD
FLVCR2	AR
CASP14	AR
PLG	AR
ASS	AR
LCS1	AR
COL11A2	AR,AD
FLJ90130	AR
ECHS1	AR
PRKCG	AD
GINS1	AR
CACNA1D	AD,AR
DHODH	AR
ADCY6	AR
PHYH	AR
PQBP1	XLR
HFM1	AR
CHM	XLR,XLD
RAB3GAP1	AR
FLCN	AD
EFEMP2	AR
CHS1	AR
TMEM199	AR
DNMT1	AD
MALT1	AR
FSHD1	AD
SMS	XLR
SLC6A17	AR
EEF2	AD
CABP2	AR
NR5A1	AD
MSH6	AR,AD
AD10	AD
FGFR3	AD
A2ML1	AD
WRN	AR
CD3E	AR
PROP1	AR
DIAPH1	AR,AD
DSC3	AR
SPG38	AD
CENPE	AR
PDX1	AD,AR
SATB2	AD
COA3	AR
PDE6B	AR,AD
GP1BA	AR,AD
CLTC	AD
HRG	AD
TUSC3	AR
ODC1	U
TRIP13	AR
IKBKAP	AR
POROK2	AD
CHKB	AR
VPS13A	AR
SLC38A8	AR
C12orf57	AR
ATL3	AD
GPIHBP1	AR
MRT23	AR
EXOSC9	AR
TENM3	AR
CFH	AD,AR
PIEZO1	AR,AD
ADGRE2	AD
PBCRA1	AD
ZFHX4	AD
VCAN	AD
PTGER2	AR
FREM1	AR,AD
RDX	AR
PIP5K3	AD
VIPAR	AR
TACR3	AR
MGR1	AD
SLC25A20	AR
PYCR2	AR
KCNMA1	AD,AR
SPG4	AD
SLC39A13	AR
SCP2	AR
ATFB1	AD
CTNS	AR
GATA1	XLR
RFXANK	AR
NDE1	AR
UBIAD1	AD
PCOS1	AD
AIMP2	AR
BCMO1	AD
NCAPD2	AR
MEIOB	AR
HTR1A	AD
XECD	XLD
EIF2B2	AR
LAMB1	AR
DDH1	U
TMEM216	AR
PCK2	AR
DPM1	AR
MDRV	AD
CPLX1	AR
NRXN1	AR
C1R	AD
RPS24	AD
C4orf26	AR
DHX30	AD
MGR5	AD
MYSM1	AR
NPHS2	AR
MRX95	XLD
KRT8	U
FRIASS	AD
DLG3	XLR
KRT17	AD
CEL	AD
DDHD1	AR
SLC12A1	AR
PRDM16	AD
ACTN2	AD
TMEM127	AD
RS1	XLR
SRP72	AD
COL4A3	AR,AD
COX4I2	AR
PRKACG	AR
SLC13A5	AR
PIK3CA	AD
SBF1	AR
EDAR	AD,AR
MYBPC3	AD
DNAJC5	AD
SMAR	AR
KDSR	AR
CHST8	AR
PTEN	AD,AR
PTF1A	AR
ATP5A1	AR
NKX2-5	AD
ERMARD	AD
EIF2B5	AR
SLC39A8	AR
PIH1D3	XLR
RXYLT1	AR
LRBA	AR
RPGRIP1L	AR
EFNB1	XLD
EA8	AD
CFI	AR,AD
BZX	XLD
NDUFS8	AR
PYGM	AR
CHRNG	AR
CSRP3	AD
KIAA0442	AD
PTPN1	AD
MRE11A	AR
OCRL	XLR
MBS1	AD
AMT	AR
COG4	AD,AR
EFTUD2	AD
MYL4	AD
FOXE1	AD,AR
C4A	AR
FAM123B	XLD
ACSL4	XLD
GALK1	AR
MSR1	U
UCP3	AD
ATP11C	XLR
CUL3	AD
SLC1A4	AR
BCR	U
NARS2	AR
ORC6	AR
OMS	AD
THOC2	XLR
NAXE	AR
C1QTNF5	AD
INSL3	AD
EARS2	AR
MUC5B	AD
ETL6	AD
MAP3K8	U
CLIC2	XLR
SIGMAR1	AR
EDC3	AR
TP73L	AD
MCOR	AD
TNFRSF5	AR
LIM2	AR
GPD2	AD
SEMA3E	AD
DNAJB2	AR
UNC119	AD
TMPRSS6	AR
P2RY12	AR
CRB2	AR
MPZL2	AR
CHDT3	AD
KISS1	AR
MTND4	U
HMPS1	AD
GGT1	AR
CAV1	AD
ACAD9	AR
EPHB4	AD
XYLT2	AR
ADAR	AR,AD
CTSF	AR
ITPR3	AR
BRF1	AR
PHIP	AD
GLDN	AR
DCDC2	AR
OPA1	AD,AR
NONO	XL
LKMCD	XLR
ATP6V0A2	AR
IGAN1	AD
POMC	AD,AR
GP1BB	AR
COL4A3BP	AD
TNFSF6	AD
GABRB1	AD
DOCK3	AR
PLEKHM1	AR,AD
TEMPS	AD
TWIST	AD
NIPAL4	AR
GPD1	AR
NAT2	AR
AGL	AR
DFNA7	AD
ADPRHL2	AR
FHII	AD
ELOVL4	AR,AD
MTND3	AR
MSTO1	AR
CHMP4B	AD
CUBN	AR
PVOP1	AD
PSEN1	AD
AGTPBP1	AR
TCTN2	AR
PRG4	AR
ADA	AR
HMGB3	XL
MRPS22	AR
OTSC8	AD
CLDN10	AR
CCNK	AD
ALAS2	XL,XLR
OPN1LW	XLR,XL
PRKDC	AR
WASHC5	AR,AD
ATPAF2	AR
DFNM1	AD
CSNK2A1	AD
DEPDC	AD
ZNF408	AR,AD
WWOX	AR
TMEM106B	AD
DFNB83	AR
SLC16A1	AD
CFL2	AR
MTND2	AR
SFTPC	AD
SMARCAD1	AD
COL13A1	AR
OTDD	AD
DDR2	AD,AR
HSPB3	AD
PRKRA	AR
ZNF41	XLD
ANKLE2	AR
HTGH	AR
GK	XLR
ACADVL	AR
MRX2	XL
PLAU	AD
TREX1	AR,AD
COL5A1	AD
DFNA48	AD
CHIC2	AD
YWHAG	AD
KLF6	U
PIEZO2	AD,AR
ATP5F1D	AR
ASCL1	AD
NUP37	AR
PRSS12	AR
TNNC1	AD
SUFU	AD,AR
CACNA1C	AD
NHS	XL,XLD
DPP6	AD
TFAP2A	AD
MCM3AP	AR
DCC	AD,AR
TCAP	AD,AR
UBTF	AD
GJB4	AD
PTCH1	AD
YY1AP1	AR
KIZ	AR
WT4	AD
MTMR2	AR
SPRED1	AD
INF2	AD
LIPI	AD
FA2H	AR
PEE1	AD
LARP7	AR
TIA1	AD
PLCB1	AR
NBEAL2	AR
IKZF1	AD
SDC3	AD
ABCG5	AR
PNKD	AD
GRM1	AR,AD
TAPT1	AR
GAB1	AR
CPO	AD
GYS1	AR
PNKD2	AD
HJV	AR
GPR88	AR
LIPA	AR
NDUFB9	AR
HIVEP2	AD
AMPD2	AR
AICDA	AR
CCA1	AD
CRYAA	AD
STS	XLR
BIN1	AR
FANCD2	AR
DFNB45	AR
HRM2	AD
CDC45	AR
RWS	AD
TAPBP	AR
USP18	AR
LAMTOR2	AR
ING1	AR
PRICKLE1	AR
TBL1XR1	AD
HARS2	AR
CAPN1	AR
MRXSBWB	XLR
ATP8A2	AR
MTTQ	U
TMEM16E	AR
KCNQ1OT1	AD
IGSF1	XLR
SF3B4	AD
GPHN	AR
COL9A1	AD
IL36RN	AR
TSEN15	AR
TBCE	AR
RFX6	AR
NEU1	AR
SMIM1	AR
GNPTG	AR
LYZ	AD
AGXT	AR
RIEG2	AD
CC2D1A	AR
ZNF81	XL
JUP	AR,AD
SPINK1	AD
FAM83H	AD
ATIC	AR
TNNI2	AD
RNF6	U
HYDIN	AR
COQ8A	AR
CEP135	AR
DGKE	AR
PYROXD1	AR
DNAH1	AR
POU4F3	AD
ADAMTSL4	AR
BCO1	AD
AUH	AR
RHAG	AD
NFIB	AD
DNAH9	AR
NOS1	AD
TMEM260	AR
PDE6H	AD
NDNC7	AD
SLC4A1	AR,AD
SCA18	AD
TBX5	AD
GABRA2	U
KCNN4	AD
DHFR	AR
MVK	AR,AD
PNLIP	AR
ARSG	AR
FDXR	AR
EDNRA	AD
EYA4	AD
LZTR1	AD,AR
CTDP1	AR
PTPN11	AD
GJA12	AR
IFIH1	AD
COA6	AR
RARS2	AR
HSPB8	AD
BEAN1	AD
MARK3	AR
CD55	AR
CACNG2	AD
CD82	U
CD191	AR
MEN1	AD
ITGA8	AR
FLG	AD
NEFL	AD
IFT57	AR
NPC1	AR
PDSS1	AR
ABHD5	AR
TBCK	AR
MRX14	XL
AUTS3	U
MRPL44	AR
CLRN1	AR
KTCN7	AD
ALG1	AR
IMPG2	AR,AD
CEP19	AR
NFIX	AD
SLC1A3	AD
AGRP	AD
MCCC1	AR
ODAPH	AR
GNRH1	AR
DNAJB13	AR
KMT2B	AD
PMP2	AD
APOA1	AD
CDKN1B	AD
INPP5E	AR
MMVP1	AD
MLSM7	AR
LCK	AR
CAPN3	AR,AD
DDB2	AR
CCNO	AR
NFKBIA	AD
TITF1	AD
MAST1	AD
CA8	AR
DFNB96	AR
GPR126	AR
CWF19L1	AR
NEDD4L	AD
ALS3	AD
PLA2G5	AR
CTC1	AR
TBC1D23	AR
TMLHE	XLR
C5ORF42	AR
ME2	AD
MRT30	AR
NR0B2	AD
MRT33	AR
CHEK2	AR,AD
ARL6IP1	AR
CDK6	AR
GZF1	AR
GABRD	AD
ACER3	AR
RBM8A	AR
GORAB	AR
ANO6	AR
CD81	AR
SPARC	AR
SPG25	AR
FCGR2B	AD
EPB41	AD
DDX41	AD
HMGCL	AR
CUL7	AR
VLDLR	AR
DFNB5	AR
NDUFV2	AR
MPC1	AR
CNNM2	AD
HK1	AR,AD
DFNB33	AR
MED25	AR
TAP1	AR
TRIP11	AR
MRSD	XL
C11orf73	AR
GJB3	AR,AD
L2HGDH	AR
NFE2L2	AD
CORD17	AD
ZNF148	AD
FRMD7	XL
FKBP14	AR
RORC	AR
SLC22A18	AR,AD
PGM3	AR
CYB561	AR
MKRN3	AD
ERCC4	AR
KDR	AD
GDF2	AD
GPR98	AR
NDP	XL,XLR
HPFH2	AD
CDKN1C	AD
DDC	AR
AXIN1	U
DPYD	AR
SGSH	AR
KY	AR
HNF4A	AD
IQSEC2	XLD
ABCA1	AR,AD
ATL1	AD
PPNAD4	AD
OI16	AR
TUFM	AR
LIMS2	AR
PALB2	AD
FECD2	AD
MRXS17	XLR
PIGW	AR
C12orf65	AR
ECTD8	AR
VPS35	AD
DSP	AR,AD
NDUFS7	AR
MRX82	XLR
WEE2	AR
COMP	AD
ACAT2	U
CETP	AD
HERC1	AR
CCDC22	XLR
ZP1	AR
MRT25	AR
HBFQTL2	AD
RSPH1	AR
NDUFS4	AR
MRPS2	AR
SHROOM4	XL
ARVD3	AD
SLC6A1	AD
VANGL1	AD
CDC14A	AR
CLDN16	AR
HSR	AD
PITX1	AD
PTPRZ1	U
TNC	AD
DAOA	AD
MDBS2	AD
BDA1B	AD
ROGDI	AR
TOR1A	AD
SLC52A3	AR
RSPO4	AR
SLC39A5	AD
DOLK	AR
SHFM3	AD
AASS	AR
KIAA1033	AR
KCNV2	AR
OSBPL2	AD
SUCLA2	AR
MAOA	XLR
GAL	AD
KLHDC8B	AR
COL4A1	AD
PFKM	AR
PRRX1	AR
TAP2	AR
ETL3	AD
FGF20	AR
TEAD1	AD
PGM1	AR
FERMT3	AR
DEAF1	AD,AR
CD46	AR
ABCB11	AR
CALCR	AD
DNAH11	AR
FAS	AD
SNAI2	AD,AR
DUSP6	AD
GDF3	AD
PDGFRA	AD
C7orf10	AR
C12orf4	AR
HMGCS2	AR
CFB	AD
PRKAG2	AD
SH3PXD2B	AR
TNNT2	AD
USP27X	XLR
EPHA2	AD
TBC1D24	AR,AD
KMT5B	AD
TCF4	AD
RSPO1	AR
EFL	AR
ITIH4	AD
MYOT	AD
ACAT1	AR
TMEM237	AR
DNAAF3	AR
KCNQ2	AD
ENPP1	AR,AD
DLC1	U
CSPG2	AD
LTC4S	AR
CYP7B1	AR
TMEM240	AD
CCDC174	AR
WDR26	AD
KRT13	AD
DRD4	AD
COLEC10	AR
SGCA	AR
IL10RA	AR
PRKD1	AD
WDR66	AR
FYB	AR
MATR3	AD
OPCML	U
DNAL4	AR
GCM2	AD
FYB1	AR
HTT	AD,AR
RANBP2	AD
DUOXA2	AR
KIAA1279	AR
TFG	AR,AD
CP	AR
YUHAL	AD
PRDM5	AR
KRT9	AD
ERBB3	AR,AD
SLC5A7	AR,AD
VPS13C	AR
NKX2-1	AD
NHLRC1	AR
CTCF	AD
MASTL	AD
LARS2	AR
HSD3B7	AR
TMTC3	AR
BPPV	AD
IGFBP7	AR
PRPF4	AD
SOX18	AR,AD
NLRP12	AD
POLR3B	AR
ADD3	AR
TMC6	AR
HPT	XL
MAFD1	AD
GRIA4	AD
HIKESHI	AR
SAR1B	AR
MRX92	XLR
TRPV4	AD
PRKAR1A	AD
BRAT1	AR
NOP56	AD
PHEX	XLD
TGFB1	AD,AR
NEUROD1	AD
HNRNPA1	AD
MCPH1	AR
PTHLH	AD
UMOD	AD
CABP4	AR
TSC1	AD
GRHL2	AR,AD
IARS	AR
STX16	AD
RECQL4	AR
CGF1	XL
IER3IP1	AR
TRPV3	AD
MTRNR1	U
PNPLA1	AR
RPS15A	AD
CDAGS	AR
C8A	AR
IFT172	AR
ABCC8	AD
PKHD1	AR
ITGA2B	AD,AR
CACNA1F	XLR,XL
DBH	AR
SLC20A	AD
ACADM	AR
HOXD10	AD
TRIM44	AD
ASXL3	AD
PKRL	AR
KCNJ5	AD
CYMD	AD
